DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
15/05/2020 00:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,25.18431613,22.8575074,0.0
15/05/2020 00:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,25.08458867,22.76166787,0.0
15/05/2020 00:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.9357526,22.59230553,0.0
15/05/2020 00:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.8461304,22.36085213,0.0
15/05/2020 01:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.62152536,22.16542264,0.0
15/05/2020 01:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.5360922,21.96857087,0.0
15/05/2020 01:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.63867387,22.35292567,0.0
15/05/2020 01:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.87302233,23.1609192,0.0
15/05/2020 02:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.93693047,23.026113,0.0
15/05/2020 02:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,25.0122476,23.34322927,0.0
15/05/2020 02:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,25.00514933,23.63945927,0.0
15/05/2020 02:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.99301953,24.0394858,0.0
15/05/2020 03:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,25.01630943,24.38413557,0.0
15/05/2020 03:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.98521527,24.35150773,0.0
15/05/2020 03:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.93773193,24.06029653,0.0
15/05/2020 03:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.87909953,23.70979413,0.0
15/05/2020 04:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.6789022,22.58994153,0.0
15/05/2020 04:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.3519308,21.78364253,0.0
15/05/2020 04:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.0626222,21.85252493,0.0
15/05/2020 04:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.0132242,22.306315,0.0
15/05/2020 05:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.1771058,22.55190847,0.0
15/05/2020 05:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.304888,22.97949207,0.0
15/05/2020 05:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.32872727,23.45238047,0.0
15/05/2020 05:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,24.28921113,23.09669193,0.000862721
15/05/2020 06:00,4135001,rGa61gmuvPhdLxV,38.875,3.75,0.0,7111493.0,24.08844607,22.2067566,0.005886957
15/05/2020 06:15,4135001,rGa61gmuvPhdLxV,315.4285714,30.47142857,3.0,7111496.0,24.01163527,22.35345867,0.022281607
15/05/2020 06:30,4135001,rGa61gmuvPhdLxV,702.875,68.1375,14.875,7111507.875,23.97673127,22.893282,0.049409724
15/05/2020 06:45,4135001,rGa61gmuvPhdLxV,1293.571429,126.0857143,38.14285714,7111531.143,24.21899,24.44244393,0.095394454
15/05/2020 07:00,4135001,rGa61gmuvPhdLxV,1865.375,182.8375,78.5,7111571.5,24.5373984,27.18565287,0.141940443
15/05/2020 07:15,4135001,rGa61gmuvPhdLxV,2012.428571,197.2571429,126.1428571,7111619.143,24.8159595,28.88847786,0.154712676
15/05/2020 07:30,4135001,rGa61gmuvPhdLxV,1951.0,191.2625,176.75,7111669.75,24.98878987,29.6056438,0.148799153
15/05/2020 07:45,4135001,rGa61gmuvPhdLxV,1961.428571,192.2714286,222.2857143,7111715.286,25.21618033,29.54711093,0.144793419
15/05/2020 08:00,4135001,rGa61gmuvPhdLxV,2833.714286,278.1857143,275.2857143,7111768.286,25.41951307,31.41254473,0.201638621
15/05/2020 08:15,4135001,rGa61gmuvPhdLxV,5105.625,500.6625,371.25,7111864.25,25.95908213,35.5287108,0.345707653
15/05/2020 08:30,4135001,rGa61gmuvPhdLxV,5408.428571,530.2571429,508.8571429,7112001.857,26.43078207,40.3180586,0.405348573
15/05/2020 08:45,4135001,rGa61gmuvPhdLxV,4131.5,405.675,612.25,7112105.25,26.8318298,39.08195373,0.312426795
15/05/2020 09:00,4135001,rGa61gmuvPhdLxV,8391.0,821.1285714,769.2857143,7112262.286,27.6209698,45.0092326,0.623152649
15/05/2020 09:15,4135001,rGa61gmuvPhdLxV,5290.125,518.7625,946.5,7112439.5,27.98836207,46.6177065,0.344884036
15/05/2020 09:30,4135001,rGa61gmuvPhdLxV,3719.142857,365.3571429,1048.285714,7112541.286,27.51672787,39.136326,0.2492484
15/05/2020 09:45,4135001,rGa61gmuvPhdLxV,7639.5,747.5375,1177.0,7112670.0,27.45010767,40.93057693,0.541205977
15/05/2020 10:00,4135001,rGa61gmuvPhdLxV,9031.857143,882.7714286,1413.714286,7112906.714,28.63219187,52.5477356,0.670675372
15/05/2020 10:15,4135001,rGa61gmuvPhdLxV,7055.5,690.925,1572.0,7113065.0,28.76891273,47.633738,0.572283477
15/05/2020 10:30,4135001,rGa61gmuvPhdLxV,7707.571429,753.6714286,1766.0,7113259.0,29.3514426,49.24972327,0.455148383
15/05/2020 10:45,4135001,rGa61gmuvPhdLxV,5240.375,513.8,1916.25,7113409.25,28.85470787,44.0483256,0.361961654
15/05/2020 11:00,4135001,rGa61gmuvPhdLxV,10648.85714,1039.528571,2089.285714,7113582.286,29.41081933,47.6854534,0.636560881
15/05/2020 11:15,4135001,rGa61gmuvPhdLxV,8062.625,788.2375,2300.5,7113793.5,30.21606229,50.00698857,0.585787214
15/05/2020 11:30,4135001,rGa61gmuvPhdLxV,7697.0,752.6428571,2490.571429,7113983.571,30.2870728,49.8413636,0.557069383
15/05/2020 11:45,4135001,rGa61gmuvPhdLxV,5918.857143,579.9571429,2640.0,7114133.0,30.81104933,47.8363832,0.467986869
15/05/2020 12:00,4135001,rGa61gmuvPhdLxV,6543.125,640.8375,2797.375,7114290.375,31.30537507,49.18358353,0.514962587
15/05/2020 12:15,4135001,rGa61gmuvPhdLxV,9427.571429,920.8714286,2996.714286,7114489.714,31.50729773,49.84449267,0.787866029
15/05/2020 12:30,4135001,rGa61gmuvPhdLxV,8124.125,794.675,3218.75,7114711.75,32.14768473,52.35325513,0.649247629
