DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
15/05/2020 00:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,25.18431613,22.8575074,0.0
15/05/2020 00:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,25.08458867,22.76166787,0.0
15/05/2020 00:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.9357526,22.59230553,0.0
15/05/2020 00:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.8461304,22.36085213,0.0
15/05/2020 01:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.62152536,22.16542264,0.0
15/05/2020 01:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.5360922,21.96857087,0.0
15/05/2020 01:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.63867387,22.35292567,0.0
15/05/2020 01:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.87302233,23.1609192,0.0
15/05/2020 02:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.93693047,23.026113,0.0
15/05/2020 02:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,25.0122476,23.34322927,0.0
15/05/2020 02:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,25.00514933,23.63945927,0.0
15/05/2020 02:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.99301953,24.0394858,0.0
15/05/2020 03:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,25.01630943,24.38413557,0.0
15/05/2020 03:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.98521527,24.35150773,0.0
15/05/2020 03:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.93773193,24.06029653,0.0
15/05/2020 03:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.87909953,23.70979413,0.0
15/05/2020 04:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.6789022,22.58994153,0.0
15/05/2020 04:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.3519308,21.78364253,0.0
15/05/2020 04:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.0626222,21.85252493,0.0
15/05/2020 04:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.0132242,22.306315,0.0
15/05/2020 05:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.1771058,22.55190847,0.0
15/05/2020 05:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.304888,22.97949207,0.0
15/05/2020 05:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.32872727,23.45238047,0.0
15/05/2020 05:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,24.28921113,23.09669193,0.000862721
15/05/2020 06:00,4135001,zBIq5rxdHJRwDNY,57.0,5.5,0.0,6339380.0,24.08844607,22.2067566,0.005886957
15/05/2020 06:15,4135001,zBIq5rxdHJRwDNY,301.2857143,29.08571429,2.857142857,6339382.857,24.01163527,22.35345867,0.022281607
15/05/2020 06:30,4135001,zBIq5rxdHJRwDNY,681.25,66.0125,14.375,6339394.375,23.97673127,22.893282,0.049409724
15/05/2020 06:45,4135001,zBIq5rxdHJRwDNY,1264.714286,123.1571429,36.57142857,6339416.571,24.21899,24.44244393,0.095394454
15/05/2020 07:00,4135001,zBIq5rxdHJRwDNY,1877.875,184.075,76.875,6339456.875,24.5373984,27.18565287,0.141940443
15/05/2020 07:15,4135001,zBIq5rxdHJRwDNY,2015.285714,197.5571429,125.5714286,6339505.571,24.8159595,28.88847786,0.154712676
15/05/2020 07:30,4135001,zBIq5rxdHJRwDNY,1967.125,192.825,175.25,6339555.25,24.98878987,29.6056438,0.148799153
15/05/2020 07:45,4135001,zBIq5rxdHJRwDNY,1993.714286,195.4428571,221.8571429,6339601.857,25.21618033,29.54711093,0.144793419
15/05/2020 08:00,4135001,zBIq5rxdHJRwDNY,2844.625,279.2625,279.125,6339659.125,25.41951307,31.41254473,0.201638621
15/05/2020 08:15,4135001,zBIq5rxdHJRwDNY,4961.285714,486.6285714,372.1428571,6339752.143,25.95908213,35.5287108,0.345707653
15/05/2020 08:30,4135001,zBIq5rxdHJRwDNY,5279.125,517.5875,506.5,6339886.5,26.43078207,40.3180586,0.405348573
15/05/2020 08:45,4135001,zBIq5rxdHJRwDNY,4217.428571,414.0714286,610.8571429,6339990.857,26.8318298,39.08195373,0.312426795
15/05/2020 09:00,4135001,zBIq5rxdHJRwDNY,8404.25,822.45,778.75,6340158.75,27.6209698,45.0092326,0.623152649
15/05/2020 09:15,4135001,zBIq5rxdHJRwDNY,4303.142857,422.4714286,945.1428571,6340325.143,27.98836207,46.6177065,0.344884036
15/05/2020 09:30,4135001,zBIq5rxdHJRwDNY,3741.875,367.4625,1034.5,6340414.5,27.51672787,39.136326,0.2492484
15/05/2020 09:45,4135001,zBIq5rxdHJRwDNY,8163.857143,798.8142857,1166.714286,6340546.714,27.45010767,40.93057693,0.541205977
15/05/2020 10:00,4135001,zBIq5rxdHJRwDNY,8889.142857,868.6571429,1391.571429,6340771.571,28.63219187,52.5477356,0.670675372
15/05/2020 10:15,4135001,zBIq5rxdHJRwDNY,7940.0,776.375,1551.75,6340931.75,28.76891273,47.633738,0.572283477
15/05/2020 10:30,4135001,zBIq5rxdHJRwDNY,7030.857143,688.1428571,1756.857143,6341136.857,29.3514426,49.24972327,0.455148383
15/05/2020 10:45,4135001,zBIq5rxdHJRwDNY,5068.625,497.05,1895.125,6341275.125,28.85470787,44.0483256,0.361961654
15/05/2020 11:00,4135001,zBIq5rxdHJRwDNY,9982.0,974.4714286,2067.285714,6341447.286,29.41081933,47.6854534,0.636560881
15/05/2020 11:15,4135001,zBIq5rxdHJRwDNY,8240.0,805.55,2271.375,6341651.375,30.21606229,50.00698857,0.585787214
15/05/2020 11:30,4135001,zBIq5rxdHJRwDNY,7197.0,704.1142857,2453.0,6341833.0,30.2870728,49.8413636,0.557069383
15/05/2020 11:45,4135001,zBIq5rxdHJRwDNY,6566.125,643.1,2611.625,6341991.625,30.81104933,47.8363832,0.467986869
15/05/2020 12:00,4135001,zBIq5rxdHJRwDNY,6948.571429,680.3,2790.0,6342170.0,31.30537507,49.18358353,0.514962587
15/05/2020 12:15,4135001,zBIq5rxdHJRwDNY,9616.5,939.475,2994.125,6342374.125,31.50729773,49.84449267,0.787866029
15/05/2020 12:30,4135001,zBIq5rxdHJRwDNY,8491.714286,830.4428571,3226.857143,6342606.857,32.14768473,52.35325513,0.649247629
15/05/2020 12:45,4135001,zBIq5rxdHJRwDNY,10421.375,1018.075,3456.25,6342836.25,32.3914204,50.63123993,0.761243312
15/05/2020 13:00,4135001,zBIq5rxdHJRwDNY,5700.142857,558.5714286,3653.0,6343033.0,32.62279607,49.61076771,0.416035101
15/05/2020 13:15,4135001,zBIq5rxdHJRwDNY,6964.875,682.1,3814.25,6343194.25,32.49706447,47.01116133,0.489243946
15/05/2020 13:30,4135001,zBIq5rxdHJRwDNY,8095.571429,792.3571429,3996.714286,6343376.714,32.5246214,46.66986293,0.574561224
15/05/2020 13:45,4135001,zBIq5rxdHJRwDNY,7652.571429,749.1857143,4176.0,6343556.0,32.67847087,47.51688413,0.560985624
15/05/2020 14:00,4135001,zBIq5rxdHJRwDNY,10107.75,988.2,4388.5,6343768.5,33.7631854,49.80390433,0.735083463
15/05/2020 14:15,4135001,zBIq5rxdHJRwDNY,12066.57143,1177.514286,4659.0,6344039.0,34.13076993,55.030613,0.893661491
15/05/2020 14:30,4135001,zBIq5rxdHJRwDNY,7498.625,733.3875,4924.0,6344304.0,34.08138427,54.51913673,0.466788824
15/05/2020 14:45,4135001,zBIq5rxdHJRwDNY,7227.142857,707.1285714,5090.142857,6344470.143,33.69572221,47.61819464,0.542138496
15/05/2020 15:00,4135001,zBIq5rxdHJRwDNY,5291.125,518.75,5256.5,6344636.5,33.89057607,46.0290812,0.398888543
15/05/2020 15:15,4135001,zBIq5rxdHJRwDNY,6101.142857,597.7714286,5397.0,6344777.0,34.043744,44.28609193,0.447292149
15/05/2020 15:30,4135001,zBIq5rxdHJRwDNY,8098.625,792.65,5569.375,6344949.375,34.40285233,46.7442812,0.565196397
15/05/2020 15:45,4135001,zBIq5rxdHJRwDNY,4952.285714,485.5142857,5718.285714,6345098.286,34.43094267,43.9206158,0.346230693
15/05/2020 16:00,4135001,zBIq5rxdHJRwDNY,4997.25,490.1875,5853.5,6345233.5,34.38115033,43.33285333,0.35818237
15/05/2020 16:15,4135001,zBIq5rxdHJRwDNY,4706.142857,461.7285714,5965.571429,6345345.571,34.12625693,41.00743193,0.328896119
15/05/2020 16:30,4135001,zBIq5rxdHJRwDNY,4820.875,472.8375,6088.875,6345468.875,34.35660993,41.28059067,0.344954196
15/05/2020 16:45,4135001,zBIq5rxdHJRwDNY,3619.142857,355.7285714,6193.0,6345573.0,33.86159653,39.41907593,0.260346758
